ID,Individuals,Adults,Region,OpenFridge,UsedOven,CupsCoffee,CoffeeStrength,StepsDay,SleepNight,Weather,Product1,Product2,Product3,InAppPurchase,SalesVol,AppFaceTime,UserSat,NPS
1444,2.0,2.0,UK,21.0,6.0,10.0,1.0,4065,8.0,Rainy,4.0,10.0,11.0,Yes,40.0,744.0,7,7
1548,2.0,2.0,UK,20.0,5.0,0.0,0.0,5390,9.0,Sunny,6.0,11.0,14.0,Yes,40.0,792.0,7,6
1551,2.0,2.0,NL,19.0,4.0,0.0,0.0,5935,9.0,,2.0,9.0,11.0,Yes,40.0,780.0,6,5
1564,2.0,2.0,UK,17.0,5.0,11.0,2.0,6275,8.0,Rainy,1.0,9.0,10.0,Yes,40.0,756.0,6,4
1660,2.0,2.0,NL,19.0,6.0,12.0,3.0,4480,7.0,Sunny,4.0,10.0,12.0,Yes,40.0,804.0,6,5
1913,2.0,2.0,UK,20.0,5.0,7.0,1.0,5145,9.0,Average,5.0,10.0,13.0,Yes,40.0,744.0,6,6
2210,2.0,2.0,UK,19.0,5.0,11.0,2.0,5665,8.0,Sunny,7.0,12.0,,Yes,40.0,792.0,6,6
2380,2.0,2.0,GER,18.0,5.0,11.0,3.0,5125,8.0,Average,5.0,10.0,13.0,Yes,40.0,804.0,6,5
2403,2.0,2.0,GER,18.0,4.0,11.0,2.0,5440,8.0,Sunny,6.0,11.0,14.0,Yes,40.0,804.0,6,5
2538,2.0,2.0,GER,18.0,4.0,11.0,3.0,5515,8.0,Average,6.0,11.0,13.0,Yes,40.0,744.0,6,5
2956,2.0,2.0,UK,16.0,5.0,12.0,2.0,4275,7.0,Rainy,4.0,10.0,11.0,Yes,40.0,804.0,5,4
3061,2.0,2.0,GER,21.0,5.0,11.0,2.0,5260,8.0,Average,6.0,11.0,13.0,Yes,40.0,780.0,7,7
3125,2.0,2.0,UK,16.0,5.0,8.0,2.0,4960,9.0,Rainy,2.0,9.0,10.0,Yes,40.0,720.0,5,4
3349,2.0,2.0,UK,24.0,4.0,10.0,2.0,4280,8.0,Sunny,4.0,10.0,12.0,Yes,40.0,768.0,8,10
3443,2.0,2.0,UK,22.0,4.0,0.0,0.0,5265,9.0,Average,6.0,11.0,13.0,Yes,40.0,720.0,8,9
3558,2.0,2.0,NL,22.0,5.0,10.0,2.0,4830,8.0,Average,5.0,10.0,12.0,Yes,40.0,780.0,7,8
3654,2.0,2.0,NL,22.0,6.0,10.0,2.0,4770,8.0,Average,5.0,10.0,12.0,Yes,40.0,720.0,7,8
3777,2.0,2.0,UK,22.0,5.0,10.0,2.0,4955,8.0,Sunny,5.0,10.0,13.0,Yes,40.0,780.0,7,9
3828,2.0,2.0,GER,18.0,5.0,11.0,1.0,5210,8.0,Average,6.0,11.0,13.0,Yes,40.0,756.0,6,5
4114,2.0,2.0,UK,21.0,5.0,10.0,2.0,4785,8.0,Average,5.0,10.0,12.0,Yes,40.0,720.0,7,7
4123,2.0,2.0,GER,22.0,6.0,10.0,2.0,4730,8.0,Rainy,1.0,9.0,10.0,Yes,40.0,804.0,7,8
4167,2.0,2.0,GER,22.0,6.0,6.0,2.0,5020,9.0,Rainy,4.0,10.0,12.0,Yes,40.0,852.0,7,8
4506,2.0,2.0,NL,19.0,5.0,0.0,0.0,5090,9.0,Average,5.0,10.0,13.0,Yes,40.0,864.0,6,5
4636,2.0,2.0,UK,23.0,5.0,9.0,2.0,4630,8.0,Rainy,4.0,10.0,11.0,Yes,40.0,816.0,8,10
4874,2.0,2.0,UK,23.0,5.0,11.0,2.0,6160,8.0,Average,8.0,16.0,15.0,Yes,40.0,900.0,10,10
716,2.0,2.0,GER,17.0,5.0,9.0,1.0,4870,8.0,Rainy,4.0,10.0,12.0,Yes,41.0,924.0,6,4
1229,2.0,2.0,UK,22.0,5.0,10.0,2.0,0,8.0,Average,4.0,9.0,11.0,Yes,41.0,840.0,7,8
1246,2.0,2.0,UK,16.0,5.0,9.0,2.0,4825,8.0,Average,5.0,10.0,12.0,Yes,41.0,876.0,5,4
1540,2.0,2.0,GER,18.0,5.0,12.0,3.0,4515,7.0,Rainy,2.0,9.0,10.0,Yes,41.0,876.0,6,4
2493,2.0,2.0,UK,25.0,5.0,7.0,3.0,5310,9.0,Rainy,4.0,10.0,12.0,Yes,41.0,936.0,10,10
3145,2.0,2.0,UK,22.0,5.0,11.0,2.0,5535,8.0,Sunny,6.0,11.0,14.0,Yes,41.0,840.0,8,9
3433,2.0,2.0,UK,22.0,5.0,13.0,3.0,4975,7.0,Average,5.0,10.0,12.0,Yes,41.0,888.0,7,9
3563,2.0,2.0,NL,20.0,5.0,11.0,2.0,6435,8.0,Sunny,8.0,11.0,15.0,Yes,41.0,876.0,7,7
3631,2.0,2.0,GER,17.0,5.0,0.0,0.0,4905,11.0,Average,5.0,10.0,12.0,Yes,41.0,876.0,6,4
3759,2.0,2.0,GER,19.0,5.0,0.0,0.0,5555,9.0,Sunny,6.0,11.0,14.0,Yes,41.0,924.0,6,6
3764,2.0,2.0,UK,23.0,5.0,9.0,3.0,4900,8.0,Average,5.0,10.0,12.0,Yes,41.0,912.0,8,10
4511,2.0,2.0,NL,20.0,6.0,9.0,1.0,4480,8.0,Average,4.0,10.0,11.0,Yes,41.0,840.0,6,6
4573,2.0,2.0,UK,24.0,5.0,11.0,2.0,5265,8.0,Average,6.0,11.0,13.0,Yes,41.0,900.0,10,10
990,2.0,2.0,UK,24.0,5.0,,2.0,4760,8.0,Sunny,5.0,10.0,13.0,Yes,42.0,840.0,10,10
1140,2.0,2.0,NL,21.0,5.0,10.0,3.0,4820,8.0,Rainy,4.0,10.0,12.0,Yes,42.0,876.0,7,7
1691,2.0,2.0,GER,19.0,5.0,9.0,2.0,4940,8.0,Sunny,5.0,10.0,13.0,Yes,42.0,852.0,6,5
2224,2.0,2.0,UK,25.0,5.0,12.0,3.0,4710,7.0,Sunny,5.0,10.0,13.0,Yes,42.0,876.0,10,10
2488,2.0,2.0,UK,26.0,5.0,0.0,0.0,5160,9.0,Average,5.0,10.0,13.0,Yes,42.0,828.0,9,10
2687,2.0,2.0,GER,19.0,5.0,0.0,0.0,4915,12.0,Rainy,1.0,9.0,10.0,Yes,42.0,840.0,6,5
3271,2.0,2.0,NL,21.0,5.0,7.0,2.0,5615,9.0,Average,6.0,11.0,13.0,Yes,42.0,900.0,7,7
3330,2.0,2.0,GER,19.0,6.0,14.0,2.0,4030,7.0,Rainy,4.0,10.0,11.0,Yes,42.0,840.0,6,5
3400,2.0,2.0,NL,21.0,5.0,8.0,2.0,4870,9.0,Average,5.0,10.0,12.0,Yes,42.0,888.0,7,7
4121,2.0,2.0,GER,19.0,4.0,9.0,2.0,4790,8.0,Average,5.0,10.0,12.0,Yes,42.0,912.0,6,5
4324,2.0,2.0,UK,25.0,5.0,9.0,2.0,4910,8.0,Average,5.0,10.0,12.0,Yes,42.0,876.0,10,10
4341,2.0,2.0,UK,23.0,5.0,11.0,2.0,5815,8.0,Rainy,3.0,9.0,11.0,Yes,42.0,876.0,8,10
4653,2.0,2.0,UK,18.0,5.0,12.0,3.0,4620,7.0,Sunny,4.0,10.0,12.0,Yes,42.0,888.0,6,5
4781,2.0,2.0,GER,19.0,5.0,8.0,3.0,4885,9.0,Sunny,5.0,10.0,13.0,Yes,42.0,924.0,6,5
4982,2.0,2.0,UK,23.0,5.0,10.0,2.0,4170,8.0,Average,4.0,9.0,11.0,Yes,42.0,924.0,8,10
80,2.0,2.0,GER,21.0,5.0,11.0,2.0,5460,8.0,Rainy,3.0,9.0,11.0,Yes,43.0,840.0,7,7
285,2.0,2.0,GER,20.0,4.0,0.0,0.0,5000,9.0,Sunny,5.0,10.0,13.0,Yes,43.0,876.0,7,6
323,2.0,2.0,UK,25.0,4.0,12.0,3.0,4255,7.0,Average,4.0,10.0,11.0,Yes,43.0,912.0,10,10
812,2.0,2.0,GER,21.0,5.0,10.0,2.0,4720,8.0,Rainy,4.0,10.0,12.0,Yes,43.0,828.0,7,7
1647,2.0,2.0,UK,17.0,5.0,11.0,2.0,5620,8.0,Sunny,6.0,11.0,14.0,Yes,43.0,900.0,6,4
1745,2.0,2.0,NL,23.0,4.0,12.0,3.0,4835,7.0,Average,5.0,10.0,12.0,Yes,43.0,900.0,8,10
2112,2.0,2.0,NL,24.0,5.0,10.0,2.0,3690,8.0,Sunny,3.0,9.0,11.0,Yes,43.0,900.0,10,10
2117,2.0,2.0,UK,24.0,5.0,0.0,0.0,5230,9.0,Average,6.0,11.0,,Yes,43.0,900.0,10,10
2766,2.0,2.0,UK,24.0,4.0,10.0,2.0,4440,8.0,Average,4.0,10.0,11.0,Yes,43.0,828.0,10,10
3722,2.0,2.0,NL,23.0,5.0,11.0,1.0,5615,8.0,Sunny,6.0,11.0,14.0,Yes,43.0,924.0,9,10
4253,2.0,2.0,GER,23.0,5.0,8.0,1.0,4900,9.0,Rainy,4.0,10.0,12.0,Yes,43.0,828.0,8,10
64,2.0,2.0,GER,20.0,5.0,9.0,2.0,4830,8.0,Average,5.0,10.0,12.0,Yes,44.0,876.0,6,6
82,2.0,2.0,UK,17.0,5.0,12.0,3.0,4095,7.0,Average,3.0,9.0,11.0,Yes,44.0,828.0,6,4
310,2.0,2.0,GER,21.0,4.0,12.0,1.0,4095,7.0,Sunny,3.0,9.0,11.0,Yes,44.0,888.0,7,7
1340,2.0,2.0,UK,19.0,6.0,11.0,2.0,5530,8.0,Sunny,6.0,11.0,14.0,Yes,44.0,924.0,6,6
1351,2.0,2.0,GER,20.0,5.0,11.0,2.0,5485,8.0,Sunny,6.0,11.0,14.0,Yes,44.0,840.0,7,6
1360,2.0,2.0,UK,24.0,6.0,10.0,3.0,3785,8.0,Average,3.0,9.0,11.0,Yes,44.0,852.0,9,10
1520,2.0,2.0,UK,17.0,5.0,12.0,3.0,4590,7.0,Rainy,4.0,10.0,11.0,Yes,44.0,852.0,6,4
2007,2.0,2.0,UK,19.0,5.0,12.0,1.0,4900,7.0,Sunny,5.0,10.0,13.0,Yes,44.0,876.0,6,5
3140,2.0,2.0,GER,21.0,5.0,11.0,3.0,5145,8.0,Rainy,4.0,10.0,12.0,Yes,44.0,888.0,7,7
3690,2.0,2.0,NL,21.0,5.0,0.0,0.0,4890,10.0,Average,5.0,10.0,12.0,Yes,44.0,828.0,7,7
4154,2.0,2.0,NL,22.0,5.0,11.0,2.0,5020,8.0,Rainy,2.0,9.0,10.0,Yes,44.0,888.0,7,8
4630,2.0,2.0,NL,22.0,5.0,8.0,1.0,4980,9.0,Average,5.0,10.0,12.0,Yes,44.0,912.0,7,9
4817,2.0,2.0,GER,20.0,5.0,0.0,0.0,4505,8.0,Average,4.0,10.0,11.0,Yes,44.0,888.0,6,6
36,2.0,2.0,GER,19.0,5.0,9.0,2.0,4780,8.0,Average,5.0,10.0,12.0,Yes,45.0,900.0,6,5
821,2.0,2.0,UK,20.0,4.0,12.0,3.0,4615,7.0,Sunny,4.0,10.0,12.0,Yes,45.0,888.0,6,6
887,2.0,2.0,GER,19.0,5.0,0.0,0.0,5565,9.0,Rainy,1.0,9.0,10.0,Yes,45.0,828.0,6,5
1227,2.0,2.0,NL,20.0,5.0,9.0,1.0,4530,8.0,Rainy,3.0,9.0,11.0,Yes,45.0,948.0,6,6
1267,2.0,2.0,UK,18.0,5.0,11.0,2.0,5520,8.0,Sunny,6.0,11.0,14.0,Yes,45.0,876.0,6,5
1302,2.0,2.0,UK,21.0,5.0,14.0,3.0,4920,7.0,Sunny,5.0,10.0,13.0,Yes,45.0,912.0,7,7
1321,2.0,2.0,UK,18.0,5.0,11.0,2.0,5060,8.0,Average,5.0,10.0,13.0,Yes,45.0,888.0,6,5
1404,2.0,2.0,UK,16.0,4.0,10.0,1.0,4680,8.0,Sunny,4.0,10.0,12.0,Yes,45.0,888.0,5,4
1741,2.0,2.0,NL,19.0,5.0,7.0,1.0,5850,9.0,Sunny,8.0,15.0,15.0,Yes,45.0,852.0,6,6
1789,2.0,2.0,UK,17.0,5.0,8.0,1.0,4980,9.0,Average,5.0,10.0,12.0,Yes,45.0,936.0,6,4
2201,2.0,2.0,GER,19.0,5.0,8.0,1.0,4920,9.0,Average,5.0,10.0,12.0,Yes,45.0,828.0,6,5
2312,2.0,2.0,UK,21.0,5.0,9.0,2.0,4605,8.0,Sunny,4.0,10.0,12.0,Yes,45.0,840.0,7,7
2389,2.0,2.0,UK,21.0,5.0,0.0,0.0,3470,8.0,Average,3.0,9.0,11.0,Yes,45.0,852.0,7,7
2562,2.0,2.0,UK,23.0,5.0,7.0,1.0,5775,9.0,Sunny,7.0,11.0,14.0,Yes,45.0,888.0,8,10
2567,2.0,2.0,GER,18.0,5.0,11.0,3.0,6565,8.0,Average,8.0,13.0,15.0,Yes,45.0,852.0,6,5
3458,2.0,2.0,UK,17.0,6.0,12.0,2.0,3310,7.0,Sunny,2.0,9.0,11.0,Yes,45.0,900.0,6,4
3678,2.0,2.0,UK,20.0,4.0,12.0,3.0,4735,7.0,Rainy,4.0,10.0,12.0,Yes,45.0,876.0,6,6
3980,2.0,2.0,NL,19.0,6.0,10.0,1.0,4700,8.0,Sunny,5.0,10.0,13.0,Yes,45.0,840.0,6,5
3991,2.0,2.0,UK,18.0,4.0,9.0,2.0,4600,8.0,Rainy,4.0,10.0,11.0,Yes,45.0,924.0,6,4
4141,2.0,2.0,UK,20.0,5.0,0.0,0.0,4505,7.0,Sunny,4.0,10.0,12.0,Yes,45.0,852.0,6,6
4255,2.0,2.0,GER,19.0,6.0,12.0,2.0,4195,7.0,Rainy,4.0,10.0,11.0,Yes,45.0,876.0,6,5
4319,2.0,2.0,UK,22.0,6.0,8.0,2.0,4900,9.0,Average,5.0,10.0,12.0,Yes,45.0,900.0,7,8
3,2.0,2.0,UK,24.0,5.0,0.0,0.0,4965,11.0,Sunny,5.0,10.0,13.0,Yes,46.0,900.0,9,10
240,2.0,2.0,GER,18.0,5.0,10.0,2.0,4655,8.0,Average,4.0,10.0,11.0,Yes,46.0,900.0,6,4
680,2.0,2.0,UK,22.0,5.0,9.0,2.0,4780,8.0,Sunny,5.0,10.0,13.0,Yes,46.0,864.0,7,9
1523,2.0,2.0,NL,19.0,4.0,11.0,2.0,6240,8.0,Sunny,8.0,13.0,15.0,Yes,46.0,888.0,6,6
1689,2.0,2.0,GER,17.0,4.0,9.0,2.0,4820,8.0,Average,5.0,10.0,12.0,Yes,46.0,876.0,6,4
1698,2.0,2.0,UK,24.0,5.0,9.0,3.0,3645,8.0,Average,3.0,9.0,11.0,Yes,46.0,840.0,10,10
1996,2.0,2.0,GER,15.0,6.0,12.0,3.0,4870,7.0,Sunny,5.0,,13.0,Yes,46.0,876.0,5,3
2063,2.0,2.0,UK,22.0,5.0,12.0,3.0,4820,7.0,Sunny,5.0,10.0,13.0,Yes,46.0,900.0,7,9
2498,2.0,2.0,GER,18.0,5.0,12.0,3.0,4045,7.0,Average,3.0,9.0,11.0,Yes,46.0,828.0,6,4
3380,2.0,2.0,UK,22.0,5.0,11.0,1.0,5460,8.0,Sunny,6.0,11.0,14.0,Yes,46.0,876.0,8,9
3900,2.0,2.0,NL,21.0,4.0,9.0,2.0,4795,8.0,Sunny,5.0,10.0,13.0,Yes,46.0,840.0,7,7
4439,2.0,2.0,NL,19.0,5.0,11.0,1.0,5010,8.0,Sunny,5.0,10.0,13.0,Yes,46.0,864.0,6,5
380,2.0,2.0,UK,23.0,5.0,11.0,2.0,6350,8.0,Average,7.0,12.0,14.0,Yes,47.0,828.0,10,10
692,2.0,2.0,GER,18.0,5.0,0.0,0.0,5805,9.0,Sunny,7.0,13.0,15.0,Yes,47.0,936.0,6,5
839,2.0,2.0,GER,20.0,,10.0,2.0,5000,8.0,Rainy,2.0,9.0,10.0,Yes,47.0,960.0,6,6
943,2.0,2.0,UK,21.0,4.0,11.0,2.0,5855,8.0,Rainy,2.0,9.0,11.0,Yes,47.0,960.0,7,7
958,2.0,2.0,UK,17.0,5.0,13.0,3.0,4795,7.0,Average,5.0,10.0,12.0,Yes,47.0,936.0,6,4
1857,2.0,2.0,GER,20.0,5.0,11.0,2.0,5125,8.0,Sunny,5.0,11.0,13.0,Yes,47.0,996.0,7,6
1947,2.0,2.0,GER,20.0,5.0,9.0,2.0,4565,8.0,Rainy,2.0,9.0,10.0,Yes,47.0,1020.0,6,6
2035,2.0,2.0,UK,22.0,5.0,0.0,0.0,4890,12.0,Sunny,5.0,10.0,13.0,Yes,47.0,1032.0,7,9
2677,2.0,2.0,NL,20.0,5.0,11.0,2.0,5570,8.0,Sunny,6.0,11.0,14.0,Yes,47.0,936.0,7,6
2817,2.0,2.0,NL,21.0,4.0,9.0,2.0,4050,8.0,Rainy,1.0,8.0,10.0,Yes,47.0,996.0,7,7
3358,2.0,2.0,UK,17.0,5.0,13.0,3.0,4960,7.0,Sunny,5.0,10.0,13.0,Yes,47.0,984.0,6,4
4707,2.0,2.0,UK,21.0,6.0,10.0,2.0,4575,8.0,Average,4.0,10.0,11.0,Yes,47.0,960.0,7,7
4935,2.0,2.0,NL,21.0,5.0,0.0,0.0,5495,9.0,Rainy,1.0,9.0,10.0,Yes,47.0,960.0,7,7
951,2.0,2.0,GER,17.0,,11.0,2.0,5880,8.0,Sunny,8.0,11.0,15.0,Yes,48.0,1008.0,6,4
966,2.0,2.0,UK,25.0,5.0,9.0,2.0,4630,8.0,Average,4.0,10.0,11.0,Yes,48.0,960.0,10,10
978,2.0,2.0,UK,23.0,6.0,10.0,2.0,4235,8.0,Average,4.0,9.0,11.0,Yes,48.0,960.0,8,10
1529,2.0,2.0,UK,16.0,5.0,12.0,2.0,5000,7.0,Average,5.0,10.0,12.0,Yes,48.0,1032.0,5,4
2316,2.0,2.0,UK,22.0,5.0,13.0,3.0,4955,7.0,Average,5.0,10.0,12.0,Yes,48.0,1032.0,7,8
2807,2.0,2.0,GER,19.0,5.0,12.0,3.0,4790,7.0,Sunny,5.0,10.0,13.0,Yes,48.0,948.0,6,5
2842,2.0,2.0,UK,15.0,5.0,12.0,2.0,4990,7.0,Sunny,5.0,10.0,13.0,Yes,48.0,1008.0,5,3
2968,2.0,2.0,UK,16.0,5.0,12.0,3.0,4875,7.0,Sunny,5.0,10.0,13.0,Yes,48.0,960.0,5,4
3081,2.0,2.0,GER,18.0,5.0,12.0,2.0,4830,7.0,Sunny,5.0,10.0,13.0,Yes,48.0,984.0,6,5
3587,2.0,2.0,NL,21.0,5.0,11.0,2.0,5020,8.0,Rainy,1.0,9.0,10.0,Yes,48.0,960.0,7,7
4399,2.0,2.0,UK,14.0,5.0,11.0,2.0,5570,8.0,Rainy,4.0,10.0,12.0,Yes,48.0,972.0,5,3
4474,2.0,2.0,GER,18.0,4.0,11.0,2.0,5010,8.0,Rainy,3.0,9.0,11.0,Yes,48.0,960.0,6,4
4650,2.0,2.0,NL,21.0,5.0,10.0,2.0,4425,8.0,Average,4.0,10.0,11.0,Yes,48.0,1008.0,7,7
1034,2.0,2.0,GER,19.0,5.0,12.0,3.0,4180,7.0,Rainy,4.0,10.0,11.0,Yes,49.0,960.0,6,5
1297,2.0,2.0,UK,24.0,5.0,8.0,2.0,4920,9.0,Sunny,5.0,10.0,13.0,Yes,49.0,1008.0,9,10
1318,2.0,2.0,NL,20.0,4.0,0.0,0.0,4950,7.0,Rainy,4.0,10.0,12.0,Yes,49.0,1020.0,6,6
1687,2.0,2.0,GER,18.0,5.0,6.0,1.0,5115,9.0,Average,5.0,10.0,13.0,Yes,49.0,960.0,6,5
1709,2.0,2.0,UK,24.0,5.0,9.0,3.0,3910,8.0,Average,3.0,9.0,11.0,Yes,49.0,960.0,9,10
1818,2.0,2.0,UK,23.0,5.0,10.0,2.0,4695,8.0,Sunny,5.0,10.0,13.0,Yes,49.0,,9,10
2540,2.0,2.0,NL,21.0,5.0,11.0,1.0,6090,8.0,Sunny,5.0,11.0,13.0,Yes,49.0,972.0,7,7
2572,2.0,2.0,UK,16.0,5.0,10.0,2.0,4335,8.0,Rainy,2.0,9.0,10.0,Yes,49.0,1020.0,5,4
3004,2.0,2.0,GER,20.0,5.0,12.0,3.0,4275,7.0,Rainy,1.0,8.0,10.0,Yes,49.0,960.0,6,6
3385,2.0,2.0,UK,17.0,5.0,11.0,2.0,5075,8.0,Rainy,3.0,9.0,11.0,Yes,49.0,984.0,6,4
3714,2.0,2.0,GER,19.0,5.0,12.0,3.0,4230,7.0,Rainy,4.0,10.0,11.0,Yes,49.0,1008.0,6,5
3755,2.0,2.0,NL,23.0,5.0,10.0,2.0,4755,8.0,Average,5.0,10.0,12.0,Yes,49.0,936.0,8,10
4221,2.0,2.0,UK,17.0,5.0,8.0,2.0,4925,9.0,Average,5.0,10.0,12.0,Yes,49.0,1008.0,6,4
4623,2.0,2.0,GER,19.0,5.0,0.0,0.0,5370,9.0,Rainy,3.0,9.0,11.0,Yes,49.0,1020.0,6,5
4701,2.0,2.0,UK,17.0,5.0,0.0,0.0,4645,7.0,Average,4.0,10.0,11.0,Yes,49.0,984.0,6,4
4746,2.0,2.0,UK,18.0,4.0,10.0,2.0,4660,8.0,Rainy,4.0,10.0,11.0,Yes,49.0,1008.0,6,4
140,3.0,2.0,NL,19.0,5.0,7.0,2.0,5285,9.0,Average,6.0,11.0,13.0,Yes,50.0,972.0,6,5
308,3.0,2.0,NL,21.0,5.0,11.0,3.0,5870,8.0,Sunny,8.0,12.0,15.0,Yes,50.0,936.0,7,8
331,3.0,2.0,GER,25.0,5.0,9.0,1.0,4380,8.0,Rainy,4.0,10.0,11.0,Yes,50.0,1032.0,10,10
435,3.0,2.0,UK,22.0,5.0,11.0,2.0,5475,8.0,Sunny,6.0,11.0,14.0,Yes,50.0,936.0,8,9
486,2.0,2.0,UK,21.0,5.0,10.0,1.0,4560,8.0,Rainy,3.0,9.0,11.0,Yes,50.0,1020.0,7,7
603,2.0,2.0,UK,17.0,5.0,11.0,2.0,5150,8.0,Average,5.0,10.0,13.0,Yes,50.0,996.0,6,4
661,3.0,2.0,UK,20.0,6.0,11.0,2.0,5095,8.0,Rainy,3.0,9.0,11.0,Yes,50.0,936.0,6,6
694,3.0,2.0,GER,21.0,4.0,12.0,3.0,4355,7.0,Sunny,4.0,10.0,12.0,Yes,50.0,984.0,7,7
1268,3.0,2.0,UK,22.0,6.0,8.0,1.0,4870,9.0,Average,5.0,10.0,12.0,Yes,50.0,960.0,7,8
1373,3.0,2.0,UK,22.0,5.0,12.0,1.0,4915,,Average,5.0,10.0,12.0,Yes,50.0,960.0,7,8
1493,3.0,2.0,NL,25.0,5.0,12.0,3.0,4865,7.0,Average,5.0,10.0,12.0,Yes,50.0,948.0,8,10
1652,3.0,2.0,GER,19.0,5.0,0.0,0.0,5585,9.0,Rainy,2.0,9.0,11.0,Yes,50.0,996.0,6,5
1781,3.0,2.0,UK,20.0,6.0,8.0,2.0,4965,9.0,Average,5.0,10.0,12.0,Yes,50.0,960.0,6,6
2231,3.0,2.0,UK,15.0,5.0,15.0,3.0,4910,7.0,Rainy,3.0,9.0,11.0,Yes,50.0,960.0,5,3
2314,3.0,2.0,GER,21.0,5.0,10.0,2.0,3775,8.0,Sunny,3.0,9.0,11.0,Yes,50.0,996.0,7,7
2550,3.0,2.0,GER,18.0,6.0,9.0,2.0,4760,8.0,Rainy,2.0,9.0,10.0,Yes,50.0,1008.0,6,4
2607,3.0,2.0,UK,20.0,5.0,10.0,2.0,4490,8.0,Rainy,3.0,9.0,11.0,Yes,50.0,996.0,6,6
2620,3.0,2.0,UK,15.0,5.0,9.0,2.0,4175,8.0,Average,4.0,9.0,11.0,Yes,50.0,1008.0,5,3
2682,3.0,2.0,GER,17.0,5.0,0.0,0.0,5600,9.0,Average,6.0,11.0,13.0,Yes,50.0,972.0,6,4
2760,3.0,2.0,NL,25.0,5.0,0.0,0.0,4760,8.0,Sunny,5.0,10.0,13.0,Yes,50.0,948.0,9,10
2808,3.0,2.0,GER,17.0,4.0,10.0,2.0,4865,8.0,Sunny,5.0,10.0,13.0,Yes,50.0,1020.0,6,4
3032,3.0,2.0,GER,24.0,5.0,7.0,2.0,5230,9.0,Sunny,6.0,11.0,14.0,Yes,50.0,1020.0,10,10
3050,3.0,2.0,NL,25.0,5.0,10.0,2.0,4580,8.0,Rainy,4.0,10.0,11.0,Yes,50.0,984.0,8,10
3531,3.0,2.0,NL,22.0,4.0,10.0,2.0,4420,8.0,Rainy,4.0,10.0,11.0,Yes,50.0,984.0,7,8
3581,3.0,2.0,GER,23.0,6.0,9.0,2.0,3925,8.0,Rainy,3.0,9.0,11.0,Yes,50.0,1008.0,8,10
3815,3.0,2.0,UK,22.0,5.0,11.0,3.0,5080,8.0,Average,5.0,10.0,13.0,Yes,50.0,960.0,7,9
3862,3.0,2.0,UK,20.0,5.0,9.0,2.0,3420,8.0,Sunny,2.0,9.0,11.0,Yes,50.0,1032.0,6,6
4011,3.0,2.0,NL,19.0,5.0,0.0,0.0,4900,12.0,Average,5.0,10.0,12.0,Yes,50.0,1020.0,6,5
4054,3.0,2.0,GER,23.0,4.0,12.0,3.0,4745,7.0,Sunny,5.0,10.0,13.0,Yes,50.0,960.0,9,10
4070,3.0,2.0,UK,23.0,5.0,0.0,0.0,4925,12.0,Rainy,1.0,9.0,10.0,Yes,50.0,960.0,8,9
4164,3.0,2.0,UK,14.0,6.0,11.0,2.0,5405,8.0,Sunny,6.0,11.0,14.0,Yes,50.0,996.0,5,3
4194,3.0,2.0,GER,18.0,5.0,0.0,0.0,4915,12.0,Sunny,5.0,10.0,13.0,Yes,50.0,960.0,6,5
4394,3.0,2.0,UK,19.0,5.0,7.0,1.0,5250,9.0,Sunny,6.0,11.0,14.0,Yes,50.0,984.0,6,5
4417,3.0,2.0,UK,17.0,6.0,12.0,3.0,4800,7.0,Average,5.0,10.0,12.0,Yes,50.0,984.0,6,4
4432,3.0,2.0,UK,22.0,6.0,10.0,2.0,4980,8.0,Average,5.0,10.0,12.0,Yes,50.0,960.0,7,9
4721,3.0,2.0,UK,22.0,4.0,8.0,1.0,4935,9.0,Average,5.0,10.0,12.0,Yes,50.0,1032.0,7,8
4783,3.0,2.0,UK,22.0,5.0,13.0,2.0,4570,7.0,Sunny,4.0,10.0,12.0,Yes,50.0,960.0,7,8
4805,2.0,2.0,NL,22.0,5.0,9.0,1.0,4760,8.0,Rainy,4.0,10.0,12.0,Yes,50.0,1020.0,7,8
4834,3.0,2.0,GER,23.0,5.0,12.0,2.0,4090,7.0,Rainy,3.0,9.0,11.0,Yes,50.0,984.0,8,10
4910,3.0,2.0,UK,20.0,5.0,11.0,2.0,5200,8.0,Rainy,2.0,9.0,10.0,Yes,50.0,984.0,6,6
4937,3.0,2.0,NL,19.0,5.0,10.0,3.0,4890,8.0,Rainy,4.0,10.0,12.0,Yes,50.0,1008.0,6,5
235,3.0,2.0,UK,20.0,6.0,8.0,1.0,4865,9.0,Average,5.0,10.0,12.0,Yes,51.0,960.0,6,6
895,3.0,2.0,UK,23.0,6.0,10.0,1.0,4185,8.0,Sunny,4.0,10.0,12.0,Yes,51.0,996.0,8,10
2890,3.0,2.0,UK,20.0,4.0,8.0,1.0,4900,9.0,Average,5.0,10.0,12.0,Yes,51.0,960.0,6,6
4029,3.0,2.0,UK,23.0,5.0,9.0,2.0,4770,8.0,Rainy,2.0,9.0,10.0,Yes,51.0,936.0,8,10
4410,3.0,2.0,UK,18.0,3.0,10.0,3.0,4225,8.0,Average,4.0,9.0,11.0,Yes,51.0,996.0,6,4
23,3.0,2.0,NL,23.0,5.0,9.0,2.0,4455,8.0,Rainy,2.0,9.0,10.0,Yes,52.0,996.0,8,9
448,3.0,2.0,UK,17.0,5.0,13.0,3.0,4710,7.0,Rainy,2.0,9.0,10.0,Yes,52.0,948.0,6,4
